,train,val,test
4E01E528-1232-4659-82DD-05841D9D8E25,True,False,False
9C1FBC50-9364-4440-80E3-93608303D5B6,True,False,False
C12F6A92-D395-4C86-883F-666F9228569D,True,False,False
C3047B94-AAD6-42AD-BC75-4405914FF765,True,False,False
D7855063-F981-4DC2-B73F-2E8CDA42A384,True,False,False
C22D3A0F-6F7D-42EB-9485-116C29A30052,True,False,False
D23D52EE-52EE-423A-BAF4-F8080EBFDBCC,True,False,False
CC3DBFA8-FB93-43A6-B0BB-21A2AF6F4B21,True,False,False
E5BE2824-054B-4D67-8EF0-2FAFEBA03DA7,True,False,False
E80A55DB-E90B-4BAC-97EC-3FE1048E12B0,True,False,False
9CDA69FA-FBF2-42E4-B2E7-57B8E2D72F1B,True,False,False
CF2A2E55-018C-4822-AC5C-F33315A13B99,True,False,False
F13D3751-3AA0-4DCD-9186-EB805938B61A,True,False,False
D7DB1CB7-C231-42F4-80E3-DBB684094533,True,False,False
C0991E55-1A8F-460D-AE2C-D6BFC17B7744,True,False,False
E0A4DECC-AF33-413C-A5FB-E4DF6EE9E859,True,False,False
9036EF73-394E-4627-B545-F2856AE8F112,True,False,False
793B915C-6C04-4F4D-9A5E-63E07DFD66AE,True,False,False
A88C49D7-8D2E-46F9-B1FB-BA23BA6B0DB9,True,False,False
91D2B150-23F7-4D84-9D9C-9C7E9132CE3C,True,False,False
2BC3F663-FC98-473B-AB36-21AAD15D38E9,True,False,False
5C81E60A-8B99-4DA2-998C-8BC1FAD1CCD9,True,False,False
C2F16456-C0C0-4280-B646-82F86A535171,True,False,False
EF3EF99A-89FE-4972-97B2-1403862C017C,True,False,False
ABB375C1-3856-416B-83D9-CAF1047E26D7,True,False,False
DBA6797B-7E6A-47FA-B981-BF5A0A682091,True,False,False
D1A541FD-0143-440D-85E2-F7114D337F01,True,False,False
9AF6BBD4-ABA1-4F23-A6E2-C69417402659,True,False,False
F1694E95-F746-4BA1-8356-5C56B908471E,True,False,False
F632A5AC-B826-402F-B6C0-458A39516BBF,True,False,False
8A37CCEC-47DF-460D-88EC-363322D700DC,True,False,False
42B7064E-E1CA-45DE-A1C3-9D2CF7D35864,True,False,False
932759AE-F2AE-4386-993C-FBF2FA1B8F3E,True,False,False
8F5C35EC-6727-4A67-9CB7-7B9305CC1C28,True,False,False
C597834E-CFB8-494F-B1F3-EA7F6D3C23F9,True,False,False
491AB82D-40D7-4BE0-B2C1-107E8CEE4775,True,False,False
8DFE9696-1755-4779-88DF-3DD494132BCE,True,False,False
7A255BDE-5CE9-4C29-89D6-9064E333689F,True,False,False
871FE29A-4878-4486-AC24-71B3C3028457,True,False,False
80FCC79D-599E-4C02-BCDC-B96AE8CF16DE,True,False,False
B32CC379-2DD1-4161-8312-79597E0FD7F2,True,False,False
C0C5E568-2371-4844-B9F8-59F492C60152,True,False,False
0044FA7C-BE66-4CF0-9DA8-DFB9518F74C2,True,False,False
0996B091-20E9-4A6A-8774-5C1FD0C92CB3,True,False,False
95C8B009-603E-4B3B-AC13-F4E5937EAA14,True,False,False
51F2B1CC-E792-4AA1-BDC1-7212724D8C8D,True,False,False
5F29BC16-41DA-4F1B-9362-3A0EA548E180,True,False,False
41A26D44-227B-4745-A6A9-56BFB7A2371E,True,False,False
642FD4AB-288B-43E9-9556-A332C7B00C9B,True,False,False
DFFB9FB4-AF82-4AB6-AE36-BCDF242FC1B3,True,False,False
D1C64CD0-9E21-486D-85D8-4AE9A1EC1313,True,False,False
90263E1F-50A6-4F19-BA21-6DF8A01D7348,True,False,False
08D2B39F-D478-452E-893F-DAB76E65A370,True,False,False
9A9F4B83-DA1A-4C05-B11A-0752E5F1C422,True,False,False
031AFF5A-D4D8-46C4-A2A9-82376B8A11EF,True,False,False
D6545D64-4D7B-4241-977D-C4281B988A67,True,False,False
E9F957BE-7397-45EF-A0C2-896DA1681510,True,False,False
4976B4E9-7C7C-49C4-B40D-AAF225262130,True,False,False
A662F598-1370-4620-BC5C-4C27D465C582,True,False,False
C1F6B520-1FD4-4CF5-BFF6-DBEF0D21C29A,True,False,False
5AB0F734-E649-4443-A0F9-DDD4007A3AF1,True,False,False
9D5AA451-9B0A-4629-9F4F-003C033C122B,True,False,False
65730A49-42B6-402F-A833-73E050722988,True,False,False
BE527ABE-047D-48F4-8F68-C9F1FDEC65E2,True,False,False
DD9378D5-28E2-44E6-ABB8-36709E942830,True,False,False
832C814C-9184-48CA-ACEB-90678AFD3FD6,True,False,False
17826517-CB95-4640-885C-4C7154A8EB1B,True,False,False
5D78CB62-F45C-4601-A363-F623E98D7885,True,False,False
89CFCBB3-FA69-4405-AC4D-184ED5960678,True,False,False
9CB08CE8-5BBB-466C-9600-1EC4273A1308,True,False,False
1949777D-EC76-4DFC-B779-FF76FB2CBA1A,True,False,False
F765AFA4-6342-4D60-B97C-E2B5E4FE6852,True,False,False
78B4D8B3-E1DC-43B4-A4F7-157750E36E6D,True,False,False
AA12AFB6-CE99-4CE2-B890-BC10885972C7,True,False,False
A84B3A58-1C8B-48EE-BF70-8426BBB1CBB9,True,False,False
1977D0EB-1259-49A6-8C0A-925D4452DEC6,True,False,False
DB497C08-1751-4528-9365-0124602CC0CB,True,False,False
5D6EECA1-6E06-4AF0-9D20-EE67F7F48020,True,False,False
2E334F12-1807-49ED-8B0F-55F5C86D4860,True,False,False
A1FAE736-226A-42D1-801D-9A8AE03BD1B7,True,False,False
727E3619-C724-48BF-B0A0-F4ED363F4897,True,False,False
8A74519C-1667-4EE5-8A62-FE031F3E7EF4,True,False,False
D3E5F76A-551D-4EBB-8976-C8E6B0B64B14,True,False,False
D425451B-F317-4B89-8268-F198B39ECACD,True,False,False
AC3F4847-3D3F-4CDD-AC58-A53DAA7D3691,True,False,False
F63EEF19-BFE7-4DA0-894E-1D6A1BD95BA2,True,False,False
589BBEFF-F069-4307-B7CD-15CA75DFC2C1,True,False,False
D484F10E-4C96-4238-821E-A15E0418CF8F,True,False,False
C0B98667-4A28-4891-95AA-198E844B279C,True,False,False
74908D6E-E373-49A0-83C5-C020A52D990E,True,False,False
20851821-A269-4C70-AFEA-DBA4BA6337EE,True,False,False
3F26D57D-4160-48EE-9A89-2CE03C910906,True,False,False
AC1A6DF5-515D-45AF-9BE0-14D25B105D67,True,False,False
216030A7-5805-4606-B816-B23DC6EB4DE4,True,False,False
6313F9D8-FE05-49C7-B802-8091C5C68CB3,True,False,False
48C17842-B446-43C9-B49D-07E53710582A,True,False,False
F65FC669-1959-4585-AD72-ADDF2B363368,True,False,False
B3325223-BE39-4B16-AA0D-A7512D6D2D6F,True,False,False
88459B38-A08E-4214-9097-315053C7C815,True,False,False
8311BF4D-465F-47AA-ACAB-E937F2937BBD,True,False,False
9ADFBC2B-0BD1-4816-9332-761B29362178,True,False,False
B92A18FE-A890-452A-97ED-58F1548A91A0,True,False,False
493B3E3B-2FA2-4BD7-9049-87D1C7A91DC8,True,False,False
04AC9CF8-7C27-46E6-876E-4CD991BF9010,True,False,False
46545BFE-B09E-4653-A7B0-496FC4FCEE4D,True,False,False
C4672DD0-C16A-4495-8758-698BAD267F0E,True,False,False
7DE53151-1E54-4270-8F08-EB10928C85A9,True,False,False
7A7958C8-75BD-498B-9DFA-6415BAF2AC0D,True,False,False
FB91FB34-133D-4B4F-84E4-A7E4A3E7AB94,True,False,False
E339C76B-DE9C-4D0F-B472-178BBF3DD0DB,True,False,False
1CCBC82C-8B70-4C3A-859D-8C11AAD5D1BE,True,False,False
716FE663-23A1-4121-A60F-EC1C830B6163,True,False,False
99E85DD6-2DC7-4FEB-A460-6E0610F35ED8,True,False,False
C60D415C-5869-49BF-A90F-DE097A44B939,True,False,False
901371CB-A9FC-44E4-BC5F-283FBCDBEDD8,True,False,False
38869563-9B24-4F1C-86BB-7D84CC147A12,True,False,False
6613A378-056D-46AB-9C19-C2636ABFA4A3,True,False,False
FD435622-C81A-44A4-9D86-AF0BEFC2A298,True,False,False
39559A19-339D-4C7D-BB70-C2B6BA097FC8,True,False,False
DCF69B50-7969-4589-9DB9-C359B56FFCF3,True,False,False
1EEE9780-4C72-4838-B874-5E8ED694A24D,True,False,False
54678751-CCE4-4372-86A1-FEF267278055,True,False,False
2FD928CF-F48F-4CF7-8FD4-C455D45CA2D8,True,False,False
42E86E4B-467F-49E2-ADB2-3C8DD1160D26,True,False,False
22FE84E4-04BD-4641-8858-9004AB9127C3,True,False,False
D698250C-1AEE-4A09-9887-9CA51151B42C,True,False,False
766FBEF1-34B4-42FA-AD1D-49280A3C42AD,True,False,False
BC5A5C22-4FCD-4377-B122-952D68D6C320,True,False,False
620C8F16-0EBD-45CC-9ED1-CD57BECFAB44,True,False,False
D99C03AA-0909-409B-9FA4-EC2ECFB0A488,True,False,False
08E2032F-E452-4AD1-936D-C64371FFAD37,True,False,False
40A56349-8884-485F-9C35-14C10F3FEC2F,True,False,False
C1038851-39EF-4754-B924-49B26259A2EB,True,False,False
46E8D524-71C1-46EE-A112-C78F8EE23629,True,False,False
50CFBF95-77C4-4DDD-8D7E-251F21BF69A8,True,False,False
1D4AAEE9-DDF3-4DD3-A676-06ED40B6499E,True,False,False
12B677AF-2314-490B-BFBF-1577D1D41AD3,True,False,False
A74FB496-F110-4EDB-A86F-BAD74E505E23,True,False,False
62E9BF39-9088-411A-BB61-B6054446F00B,True,False,False
A62F52DC-808F-4BDB-A6F4-7D0B0632F4E7,True,False,False
5EBAB5AF-6CAC-4A72-AC10-79C1386240A1,True,False,False
9F97E1FA-25CC-40AA-906F-ED9F92DAA6ED,True,False,False
4EE431E4-46E9-4FFE-B41B-37B86AE54074,True,False,False
E600E6F2-D9B7-4A87-96E3-1D3AE904E4D4,True,False,False
EE8423BD-EC11-4C05-8366-9A03FA48C834,True,False,False
DFA9BE73-72AC-412D-8273-74D668DA6B10,True,False,False
5F578D1F-4604-4C2F-9AC9-1A1670785ACD,True,False,False
844711BA-C848-484A-B538-F4675F3F0AF8,True,False,False
BBBB1BB3-A1D9-4578-89D8-F796EB65ABF3,True,False,False
6608BF02-6CFD-4CF6-8722-871A83A351E0,True,False,False
CC3ADE61-30CF-4592-B0D6-23C668D34675,True,False,False
491898C2-EF7E-4A7C-A0D2-0D6C982E6BE6,True,False,False
CFF2A92E-D4B6-4668-930C-A90CC1D5D1D7,True,False,False
C98FAF6D-D8F8-4660-BE09-A267DBB5CE98,True,False,False
73A970C4-7BF9-4653-9482-9221122FCF9D,True,False,False
BB40DE78-61DE-47B1-9DDE-0D624EC3644E,True,False,False
631ECB01-9DD6-424B-B4EA-A7856E7F01FC,True,False,False
765E8641-66CE-49E4-9B96-7DF3764DE99E,True,False,False
33FF03B0-4CFD-47A0-87FA-CDF4C79F5D8E,True,False,False
24F1510E-81F5-407F-AA46-ECF7F3935811,True,False,False
04347B24-6732-447A-9540-2067B1538FC7,True,False,False
E0522D1D-64D6-42BF-8E7A-FE0C14B3DD7E,True,False,False
272B8658-8219-4954-9EFC-6C37788E3EEE,True,False,False
0A4AA0EB-04DC-4328-AD36-62EB7037B5BA,True,False,False
7B98501C-C0C0-4C9D-BE6C-6FBE4B456C8A,True,False,False
EE8144BA-7A47-4991-B757-EAAEEE6EFFD3,True,False,False
0B39739D-02F4-4C1B-BCA1-1F0EF3CD85F0,True,False,False
65CF1D6E-6B7A-4F39-A931-448B7D3F8246,True,False,False
5CCC735E-FA11-4AAD-80C8-23E365253AC0,True,False,False
BBE869EC-1206-4946-9F8D-D03FB30C8561,True,False,False
682C1DBE-E20A-448A-89E8-EF47001E31F8,True,False,False
626643DA-5809-4443-B297-8553BA5431E8,True,False,False
41152145-8C13-4909-96CD-C1E2F727B909,True,False,False
BAA06261-734F-4EAA-97DE-BDBD357B82FC,True,False,False
E45E1E75-50B7-4044-9997-2A39F3D53470,True,False,False
2EFA1AC0-95A1-4FA1-8019-5C6BA8D8CB33,True,False,False
89136DD7-A738-49A1-AB0E-8AA0E4FDD1D9,True,False,False
88EE2BF7-B0BF-44D3-B088-95038F955A63,True,False,False
C44E89BA-E5FA-40FA-8EAA-01DCCB2345DD,True,False,False
1F36D11A-0989-4B39-8F64-2C484434436E,True,False,False
6F0FA258-0EDC-414E-90B0-F3DAE2595572,True,False,False
D37FA970-4E2E-436F-AF94-2F37C10A3B3A,True,False,False
DF59DD35-77EE-4CCD-8487-7E5283C4414F,False,True,False
DE360110-59CE-4881-B083-6E88009FB671,False,True,False
6BDB00EB-E072-40CE-B30A-55320015021E,False,True,False
231089FB-8DD0-45E7-8E07-577EB35F7E11,False,True,False
D53B0242-4C29-46E3-9FA6-747D6F4A45CD,False,True,False
64E8B24E-1FEB-4DEB-9D03-82E9F1995954,False,True,False
13F9113C-FC2E-4EE6-B3F1-63738BDADD6E,False,True,False
B873809C-A489-403E-ADDC-C8D5CB1F8698,False,True,False
12B58B3C-9C0C-4D20-8E3C-78BDA4F8AFB3,False,True,False
4D2326E3-FBB5-4539-9271-6549EF8E98CC,False,True,False
D26EB975-5C2D-4DC7-A218-EC07B1D60BEC,False,True,False
78BD27D8-41EE-442E-87F3-BD449752A0A2,False,True,False
86D73F62-82A7-452F-AC99-18A4C8ADD7CB,False,True,False
2A756683-B3A0-4444-ABFD-4CB518B4E24B,False,True,False
1463DF13-1438-49A9-B25F-A73421A658EC,False,True,False
38B58C04-B17D-4FA7-B275-6C266ECCB327,False,True,False
E2B2FE97-7CED-4A45-9962-94A582A04EA5,False,True,False
6BD65A35-2844-4008-8500-C9F71A419279,False,True,False
57F1D507-3279-4767-A320-2631E7EE3ABE,False,True,False
49B41A33-DB9F-43B1-9532-8A770C3BCECF,False,True,False
1E8D3C3C-F6A2-469C-B508-C935E28B9401,False,True,False
ABF253FB-03E1-4DBD-8C2B-9BF18B98ECC2,False,True,False
8AE71B6A-20DA-495D-B982-390451757CAD,False,True,False
BAEF5546-DCE3-4C12-A3A8-2C0827288B10,False,True,False
74C0CEB4-7562-4F6E-8ABA-6177C7ABB3BC,False,True,False
98A00BE2-21AF-49B5-96FC-E6BD4C207D67,False,True,False
6C962FB1-C3CE-4A42-B162-9E2A9E49184F,False,True,False
1D1B98E5-7B98-4B6A-876B-3EE7E1807381,False,True,False
A030254B-C962-4C9F-AB31-60D677DC6D67,False,True,False
E5CE5264-9CFE-4392-B4B9-9AC60A1968CF,False,True,False
145ABBD8-1EED-4B16-A032-7DC32699C77D,False,True,False
9501617B-00A3-4E02-B8A5-6B7B615F5007,False,True,False
2456BEC9-1D09-4692-9527-38B2006D3C0E,False,True,False
371D86E0-A00D-4A8D-B3B0-FD02FAC539BB,False,True,False
39D8F49C-E59D-4F3F-90A8-CE8B761B4C38,False,True,False
3D79A6C2-2184-42D2-BC3C-7230008BCDDC,False,True,False
5F1F4238-6773-4BCC-85F8-AB75301481A6,False,True,False
0FFDE646-A4BC-4E3C-887E-7D68686F17EB,False,True,False
99E28B3A-A12E-496E-B106-3AAB7BE90702,False,True,False
9C1F73A0-02E7-4262-B36E-AE056EDD767B,False,True,False
9799A7F5-173B-4410-B7B4-6C0FC3020AAC,False,True,False
B1BF1AB7-63A7-4CA0-9030-81D406E446A1,False,True,False
B613B9AA-CD0F-4953-AD9D-F9898C5AABA8,False,True,False
8134EE8B-1BF7-45DB-A642-549C9EF6D378,False,True,False
AF7669C8-E3BA-4549-9329-9653CB1A82DF,False,True,False
F98645B9-3243-4160-B041-241AEE08BD57,False,True,False
99DC99C1-B9B7-4A2E-B561-CC42E72DEAA8,False,True,False
6795455F-67C0-4CBA-9837-B185F0E82B58,False,True,False
71C58391-D8AB-464F-8288-41CE86D28E09,False,True,False
6FB95CFF-C743-41D7-B851-AD6EF0BE42BB,False,True,False
BA545210-52B7-4FA3-A118-64EB09EA3762,False,True,False
42D976C4-8F34-448D-8330-119A7526685D,False,True,False
45D9F521-5749-48F6-8B32-22139D0CDEB9,False,True,False
0ADE98A8-4560-45C9-9AAD-396394E683C1,False,True,False
C89D920F-59CA-4650-9263-92D0CE328C21,False,True,False
565F65F8-3BDD-4B95-B03F-52194F7BA5AC,False,True,False
AEDF6101-32D2-4AE8-81D3-5FA609465416,False,True,False
0C400E0A-5BD7-4888-B169-062B1E33124C,False,True,False
1C56C0C3-0219-4D54-A4AB-AFAEF31982B0,False,True,False
636468D7-843E-42CB-A478-99B2C6876585,False,True,False
46F4CF58-9CAF-488D-B5A1-33F81D876B43,False,True,False
E917A1D9-19A0-443D-BEF0-2A1E04D381E3,False,True,False
23AB34AE-7E61-4A3A-BFA2-9ACAEE272D91,False,True,False
A16DCA4C-EABF-40A9-9362-12E834FA1E56,False,True,False
FD21AC5A-D8D2-4131-A3A5-9E67430F0BC6,False,True,False
D29CE6E1-55C8-4C15-A7BA-6CA699CFA0EE,False,True,False
DFC91F17-30B3-4B23-8C50-E63984EF9A12,False,True,False
A1811E70-8B50-4484-A0AD-1EFFED18352A,False,True,False
71F25351-8B57-4D08-838B-94A0C936CD87,False,True,False
1C77DE7E-C2F4-4AEE-9C29-3F4F39ED3FB8,False,True,False
5C53A913-F5C9-48FA-B377-E9000D1BEA74,False,True,False
610384B7-4E0B-4E54-A439-66B31E40C026,False,True,False
94BCB46B-F231-4EBC-819B-5D31870427AF,False,True,False
6D91DBEF-DE81-4BFC-8B94-D0B87EFAEF1A,False,True,False
418560C8-467B-4932-9DF6-0E3B61F55958,False,False,True
6C90CA28-1E99-4914-82FC-454D922E992C,False,False,True
ADA1A8CD-5BD2-4C16-B4F5-217300F65CCD,False,False,True
A1BB4207-D643-43EE-9459-C2128B8F36CB,False,False,True
4BBB6260-0B09-4384-BB6B-75F616439324,False,False,True
3789D8FE-E864-46F9-99B3-2B554D296B5F,False,False,True
9D59A0B7-56B2-480E-AD51-6D4D137BE005,False,False,True
F2CA71F8-5D7B-4E47-BAC4-872DA3A73F1A,False,False,True
6E614FCF-747F-4E85-AF46-41E4753D408B,False,False,True
C25B2C16-79D7-4D38-838C-5A23CEA7B975,False,False,True
CE0403C1-739C-4E58-83DB-606D96BF5993,False,False,True
51AF5680-18AB-498E-BB3A-9DC442F32DC9,False,False,True
327CA9E5-64A3-4CE2-83CF-4556510B1355,False,False,True
D4E2E229-F6CB-4EAB-911C-326481014FFA,False,False,True
A6B02B71-DCE7-4979-AAF6-4F1B3A70E5F6,False,False,True
7EBE7F0D-4FF9-4AEA-B247-84B9F2B3ADE9,False,False,True
E284AFBE-131D-432B-AA4A-2A241ADA9FCB,False,False,True
FA077222-60DF-4011-96BD-7C91979D094C,False,False,True
0880DA44-AEEF-46C3-9A5C-E145CBC0FF34,False,False,True
D0F2EFDB-58A4-4701-A943-29A1EA010FEF,False,False,True
B9211FD7-9590-4404-9EBE-95BFED730C21,False,False,True
4B40B780-4B19-491D-8812-49AEF33CCAA6,False,False,True
4BB4453C-99D4-4152-AFFA-3B0CED652A86,False,False,True
2B9572D8-54FD-4F5C-84AD-75D94D51072A,False,False,True
C7DA5758-B775-41C6-99DA-1DA6EDB494A3,False,False,True
04C2C329-D1AA-4754-BCBA-B8517D40C584,False,False,True
B5C40575-509B-461C-B6A8-10A1509BF643,False,False,True
31F6540B-F6D9-49FF-9811-4518303B5CBB,False,False,True
194D9CF7-C2D6-4DB4-8805-007B9B6C482A,False,False,True
D5C2778E-4DC7-4BEA-9F19-3C9D7D841BDB,False,False,True
7E4D1AA1-6B33-4B15-8DD4-119034EAA639,False,False,True
12841E65-5321-41EA-A109-EF7FAEB73636,False,False,True
0E222008-B4D6-491A-B932-1BFDCF20EFEF,False,False,True
B0A7C0D7-43F7-42E0-9505-D9598232F04F,False,False,True
BC09F980-60FA-4F7E-A9BD-AE1AE6DD07CD,False,False,True
AF802B07-1F12-402A-9AC6-889170BBF268,False,False,True
F99FD4CD-0A2E-4521-85FC-BAB1CE9E6590,False,False,True
AC870C8D-F731-419A-9C94-20F9C67C7D18,False,False,True
B9C9F744-D30A-4F30-A366-63FC77B3C759,False,False,True
B7712474-1B33-473B-8AC5-935309BD77E0,False,False,True
6CACF8C9-1D2E-4E71-95AA-EB407C4E4E48,False,False,True
949F5E88-1D9E-4467-AA65-0740BF4B6FD1,False,False,True
4F93AD26-1B38-4710-BB3E-72AEAAD9606A,False,False,True
72289F92-7141-4C5B-B605-B65E673B5F24,False,False,True
EF8E3A9F-03D1-45B7-865B-C74E000A9230,False,False,True
399A7690-5232-490C-BCB5-EF27AE74D50B,False,False,True
2A88489D-5B58-43DC-A6D5-31D775BDA757,False,False,True
F2E2EA1C-0FBC-444E-9282-6B5C689A88E1,False,False,True
2180B799-3B70-41B1-A1C4-D5FC7C6FD207,False,False,True
F18D6EA6-8C5A-4E68-8F1C-5C67FA4EBD42,False,False,True
9B41CBB3-F7C7-4FFB-AA6D-152EFAE44092,False,False,True
02065575-D8B1-4BF0-8D6B-4FA4C6BD75A9,False,False,True
B5ACA4BC-4B0F-4682-9270-19B816ACEC10,False,False,True
B1C3E0F5-6778-4F1E-AAFE-2EE3B0913145,False,False,True
449DAD36-84B2-4349-91BB-FC94AC5FB9B3,False,False,True
7B1B52F8-9497-4575-8EFD-83556F8B8922,False,False,True
DD2721BE-F1A0-4440-B84D-12B31158B83F,False,False,True
617F3D1E-1151-498A-9FA6-F1CEF7BDD3C5,False,False,True
E923C4EC-D334-487E-8474-AD1C340E8E08,False,False,True
F3F63530-A0F5-4D0E-8D18-7F4383B6A309,False,False,True
18EAB036-AF5D-4B35-83F9-F4BD33E8C226,False,False,True
84E7CFBD-48E3-455B-85C8-768AEE1149AA,False,False,True
B8EA5FF1-1BCF-4EF8-8FCD-21A393D33E78,False,False,True
F80C86D8-8EEA-41E6-9A96-A03C15220BEC,False,False,True
4D37F63A-4689-4AD8-AD6A-473AF9BF0430,False,False,True
BE2047ED-257B-4B85-82DB-3B3F20F4C4B9,False,False,True
6B668D19-0F05-4604-8590-FBA41796513F,False,False,True
7D460CAD-F834-4D87-8505-11D3E4A63D86,False,False,True
2295D289-9036-4C91-89ED-F0FE064B77E6,False,False,True
1FD258FA-567C-47A5-8D93-5FE4516891FB,False,False,True
975F2279-1D3E-44A6-A617-B67E92E37128,False,False,True
A88FA6BC-A6AA-4FA9-B264-5136926B80E0,False,False,True
76A11527-5436-4862-95EE-7CE07D9774C2,False,False,True
10120F3B-9833-4DB1-A28C-4FE0FE4AC7CF,False,False,True
