,train,val,test
313,8134EE8B-1BF7-45DB-A642-549C9EF6D378,,
314,2B1C9D50-FF0D-4B00-AD4D-2216284C3D4F,,
315,B57C680E-CD45-4BC9-BBAE-75D3A39EFC2E,,
316,7E4D1AA1-6B33-4B15-8DD4-119034EAA639,,
317,46E71360-C899-42E5-B0DF-629CDA01B28B,,
318,04F18CE9-3AE3-44C4-BCA8-3CE79BFFF2B7,,
319,3A9E0863-B065-47FB-9292-FB259263AE51,,
320,654465F2-A638-4535-BCEF-9B8937387B95,,
321,7D3D87CA-9999-4881-AD54-A5BB17AF8C98,,
322,28ADC6F0-93F4-4499-B3CE-9567A2B1FA86,,
323,51005B7C-F893-41EF-85B8-670F3AF95481,,
324,46DD6AC3-33BD-4AF6-BDF3-BA30948F61BF,,
325,785AF515-B2CE-48BA-8DCC-7001743B8F00,,
326,686460FA-A8C1-4DAA-807A-14A9039E67BC,,
327,54D44468-ECEA-4EB4-BC45-5D1AA1349EC1,,
328,17D6CBBE-055F-42CE-A08A-1B23105B17A4,,
329,0ECCD31B-A08D-4A3A-A064-D331E6B19723,,
330,D0B36585-3A7E-48A8-97B6-D10911270530,,
331,56D38CFE-0372-4B47-9CDB-25D1772D6CD9,,
332,145ABBD8-1EED-4B16-A032-7DC32699C77D,,
333,D75662C9-7600-4A55-9DFA-E1FF4E086587,,
334,3B766E77-6AC3-48F1-904C-F03C2B51D05A,,
335,6CACF8C9-1D2E-4E71-95AA-EB407C4E4E48,,
336,B4574A55-6CC4-4CE8-86F1-19E65C03EB28,,
337,BF39756B-ECB7-4F56-8691-86F0367E3A9A,,
338,2456BEC9-1D09-4692-9527-38B2006D3C0E,,
339,BE461D26-B727-4569-A58B-979AE3122D4C,,
340,E736C2C2-CA17-4142-ADCF-798EA3FB5B6D,,
341,20504A0A-E40C-4C33-91D3-C31E170197EC,,
342,B7C2FD8C-9D12-4D3F-AE47-DD874192373A,,
343,87E5492D-D5D1-4BF9-99B9-A28C06962F79,,
344,B49B15A6-364E-46CF-93F9-351781DF3311,,
345,B9C9F744-D30A-4F30-A366-63FC77B3C759,,
346,194D9CF7-C2D6-4DB4-8805-007B9B6C482A,,
347,4986F50B-9D77-4859-8E7C-B6D963E9FDA1,,
348,5F1F4238-6773-4BCC-85F8-AB75301481A6,,
349,71740A18-319E-41E4-9DED-23412940A620,,
350,CBF7A9EE-1419-41D8-9E5D-FA8D842E7D3B,,
351,912A4295-45F1-4BBB-88BD-B0834E449A04,,
352,7FDB5717-9A24-4626-8146-C4992DECB322,,
353,66D7C0AC-AEAB-4C1B-AD14-2170E7A71225,,
354,39AB6B93-7509-41C0-8B71-5DE0FD36D20E,,
355,B613B9AA-CD0F-4953-AD9D-F9898C5AABA8,,
356,B94CC9E4-B0AC-48A9-9AA9-AA6C78690D3F,,
357,C6B71B74-57AB-44FC-AAA1-E381FCB27A31,,
358,7201861B-D8AC-4E8D-9003-2BE4E3E95CC1,,
359,60D56FEA-FD1C-4111-8A2F-B792D90F1B85,,
360,3592BCD6-9952-40B6-922D-9D71F0FF02E4,,
361,BC09F980-60FA-4F7E-A9BD-AE1AE6DD07CD,,
362,737B8DF6-73DC-4480-98D3-48B88A7BC6E7,,
363,481AC713-BBCD-444E-AC82-A619059FA70E,,
364,BD1BDD93-7636-4D27-9F9A-4E4F9161A5CA,,
365,F1BB8BAE-26BE-4393-B645-BD57433F23EF,,
366,570D9CFE-4D4E-44E5-A5A5-A93C920F0033,,
367,2041CD05-8328-4B44-B6F0-C30E687DD4F7,,
368,949F5E88-1D9E-4467-AA65-0740BF4B6FD1,,
369,BE92E5CB-9B4F-4AFC-946D-67AAB610799F,,
370,4841333F-0CC9-4BC3-AD25-28FE37EBF4F2,,
371,5371FD0B-D78C-4A18-AC08-52B2296CA7C0,,
372,CC0E1010-1B3D-4FFB-BDDF-A022238CA9B8,,
373,F18D6EA6-8C5A-4E68-8F1C-5C67FA4EBD42,,
374,7D8574DE-91E5-46AD-A7E6-95C320160FE7,,
375,1708C0D1-7885-4AC2-B3EF-4B8D3477840E,,
376,DBA5CA4E-8281-4E94-A0BC-6C413AE67433,,
377,7B1B52F8-9497-4575-8EFD-83556F8B8922,,
378,BD82B218-0B8C-476B-951F-252A7141F4D3,,
379,9B41CBB3-F7C7-4FFB-AA6D-152EFAE44092,,
380,B2ED362D-9E7B-4AA4-A770-39C85449A029,,
381,7FDE7F60-8117-4CD1-B285-DEA14C06148B,,
382,E923C4EC-D334-487E-8474-AD1C340E8E08,,
383,16FDEA0E-668B-46EC-AC1D-54505D4406D2,,
384,ACDABCA5-A7D1-47D8-AEF4-355C731EAED9,,
385,6FB95CFF-C743-41D7-B851-AD6EF0BE42BB,,
386,3F071C8F-3E97-437A-A9F5-85C152C695F5,,
387,180F9528-1A5E-42E9-8AFB-1538B0DFD163,,
388,BD12FD9A-C264-492E-A745-C8928A8FBC95,,
389,2702FD00-4F1F-490C-A958-B8C9DBB4AB63,,
390,B51F9798-ACEF-48F0-A178-1561C74229FD,,
391,BF8F07B9-5F79-42DF-A50B-E9B3C6BA35C3,,
392,F28F3AD0-9F35-4365-A1F1-A4B01E2036F5,,
393,D4D32D5E-23BC-4D44-A912-8A220B11CAFF,,
394,16C29D2B-7006-4E41-8E62-A471A0D3B2A0,,
395,636468D7-843E-42CB-A478-99B2C6876585,,
396,8F12948C-811E-4B75-BCE8-BF804F706BCB,,
397,565F65F8-3BDD-4B95-B03F-52194F7BA5AC,,
398,F635239F-47AC-419F-83E6-B4B684B3A815,,
399,25FB0B6C-17E2-4828-8E08-36455D1987F5,,
400,AD4F5DC8-A149-47F1-A55B-7B5E93D6F117,,
401,C9B2ED63-E977-41FA-A401-70A74BB59135,,
402,0ADE98A8-4560-45C9-9AAD-396394E683C1,,
403,542B2870-9ACE-4C68-A062-AF547DFF43B0,,
404,D448060D-ED8B-4BF3-BDAE-A8912AC8CC26,,
405,23515CDA-1131-4847-85E9-E42C1A50CFFF,,
406,B668E778-A189-4210-8E8F-901407125FF3,,
407,53AF2655-A892-4834-836A-1F372D396055,,
408,C15B4B3A-8829-41EF-ADB9-A7C6CA10189B,,
409,AEDF6101-32D2-4AE8-81D3-5FA609465416,,
410,EE28794C-A6D6-4A76-82D4-E466779541B3,,
411,AA0DEC29-8970-4AAF-B502-85A57F3B3BC7,,
412,92905901-97E4-4D7D-A95F-52F39B4152A6,,
413,4E01E528-1232-4659-82DD-05841D9D8E25,,
414,9C1FBC50-9364-4440-80E3-93608303D5B6,,
415,C12F6A92-D395-4C86-883F-666F9228569D,,
416,C3047B94-AAD6-42AD-BC75-4405914FF765,,
417,D7855063-F981-4DC2-B73F-2E8CDA42A384,,
418,C22D3A0F-6F7D-42EB-9485-116C29A30052,,
419,D23D52EE-52EE-423A-BAF4-F8080EBFDBCC,,
420,CC3DBFA8-FB93-43A6-B0BB-21A2AF6F4B21,,
421,E80A55DB-E90B-4BAC-97EC-3FE1048E12B0,,
422,617F3D1E-1151-498A-9FA6-F1CEF7BDD3C5,,
423,9CDA69FA-FBF2-42E4-B2E7-57B8E2D72F1B,,
424,CF2A2E55-018C-4822-AC5C-F33315A13B99,,
425,F13D3751-3AA0-4DCD-9186-EB805938B61A,,
426,D7DB1CB7-C231-42F4-80E3-DBB684094533,,
427,C0991E55-1A8F-460D-AE2C-D6BFC17B7744,,
428,793B915C-6C04-4F4D-9A5E-63E07DFD66AE,,
429,A88C49D7-8D2E-46F9-B1FB-BA23BA6B0DB9,,
430,91D2B150-23F7-4D84-9D9C-9C7E9132CE3C,,
431,B5ACA4BC-4B0F-4682-9270-19B816ACEC10,,
432,C2F16456-C0C0-4280-B646-82F86A535171,,
433,EF3EF99A-89FE-4972-97B2-1403862C017C,,
434,ABB375C1-3856-416B-83D9-CAF1047E26D7,,
435,DBA6797B-7E6A-47FA-B981-BF5A0A682091,,
436,9AF6BBD4-ABA1-4F23-A6E2-C69417402659,,
437,F1694E95-F746-4BA1-8356-5C56B908471E,,
438,F3F63530-A0F5-4D0E-8D18-7F4383B6A309,,
439,B1C3E0F5-6778-4F1E-AAFE-2EE3B0913145,,
440,8A37CCEC-47DF-460D-88EC-363322D700DC,,
441,DD2721BE-F1A0-4440-B84D-12B31158B83F,,
442,42B7064E-E1CA-45DE-A1C3-9D2CF7D35864,,
443,932759AE-F2AE-4386-993C-FBF2FA1B8F3E,,
444,2A88489D-5B58-43DC-A6D5-31D775BDA757,,
445,8F5C35EC-6727-4A67-9CB7-7B9305CC1C28,,
446,C597834E-CFB8-494F-B1F3-EA7F6D3C23F9,,
447,491AB82D-40D7-4BE0-B2C1-107E8CEE4775,,
448,8DFE9696-1755-4779-88DF-3DD494132BCE,,
449,7A255BDE-5CE9-4C29-89D6-9064E333689F,,
450,871FE29A-4878-4486-AC24-71B3C3028457,,
451,80FCC79D-599E-4C02-BCDC-B96AE8CF16DE,,
452,B32CC379-2DD1-4161-8312-79597E0FD7F2,,
453,C0C5E568-2371-4844-B9F8-59F492C60152,,
454,99DC99C1-B9B7-4A2E-B561-CC42E72DEAA8,,
455,0044FA7C-BE66-4CF0-9DA8-DFB9518F74C2,,
456,0C400E0A-5BD7-4888-B169-062B1E33124C,,
457,95C8B009-603E-4B3B-AC13-F4E5937EAA14,,
458,51F2B1CC-E792-4AA1-BDC1-7212724D8C8D,,
459,2180B799-3B70-41B1-A1C4-D5FC7C6FD207,,
460,642FD4AB-288B-43E9-9556-A332C7B00C9B,,
461,D1C64CD0-9E21-486D-85D8-4AE9A1EC1313,,
462,C89D920F-59CA-4650-9263-92D0CE328C21,,
463,BA545210-52B7-4FA3-A118-64EB09EA3762,,
464,6795455F-67C0-4CBA-9837-B185F0E82B58,,
465,90263E1F-50A6-4F19-BA21-6DF8A01D7348,,
466,08D2B39F-D478-452E-893F-DAB76E65A370,,
467,9A9F4B83-DA1A-4C05-B11A-0752E5F1C422,,
468,D6545D64-4D7B-4241-977D-C4281B988A67,,
469,E9F957BE-7397-45EF-A0C2-896DA1681510,,
470,4976B4E9-7C7C-49C4-B40D-AAF225262130,,
471,A662F598-1370-4620-BC5C-4C27D465C582,,
472,45D9F521-5749-48F6-8B32-22139D0CDEB9,,
473,5AB0F734-E649-4443-A0F9-DDD4007A3AF1,,
474,9D5AA451-9B0A-4629-9F4F-003C033C122B,,
475,65730A49-42B6-402F-A833-73E050722988,,
476,BE527ABE-047D-48F4-8F68-C9F1FDEC65E2,,
477,DD9378D5-28E2-44E6-ABB8-36709E942830,,
478,832C814C-9184-48CA-ACEB-90678AFD3FD6,,
479,449DAD36-84B2-4349-91BB-FC94AC5FB9B3,,
480,89CFCBB3-FA69-4405-AC4D-184ED5960678,,
481,9CB08CE8-5BBB-466C-9600-1EC4273A1308,,
482,F765AFA4-6342-4D60-B97C-E2B5E4FE6852,,
483,78B4D8B3-E1DC-43B4-A4F7-157750E36E6D,,
484,AA12AFB6-CE99-4CE2-B890-BC10885972C7,,
485,A84B3A58-1C8B-48EE-BF70-8426BBB1CBB9,,
486,1977D0EB-1259-49A6-8C0A-925D4452DEC6,,
487,DB497C08-1751-4528-9365-0124602CC0CB,,
488,5D6EECA1-6E06-4AF0-9D20-EE67F7F48020,,
489,2E334F12-1807-49ED-8B0F-55F5C86D4860,,
490,727E3619-C724-48BF-B0A0-F4ED363F4897,,
491,8A74519C-1667-4EE5-8A62-FE031F3E7EF4,,
492,D3E5F76A-551D-4EBB-8976-C8E6B0B64B14,,
493,23AB34AE-7E61-4A3A-BFA2-9ACAEE272D91,,
494,AC3F4847-3D3F-4CDD-AC58-A53DAA7D3691,,
495,F63EEF19-BFE7-4DA0-894E-1D6A1BD95BA2,,
496,D484F10E-4C96-4238-821E-A15E0418CF8F,,
497,C0B98667-4A28-4891-95AA-198E844B279C,,
498,74908D6E-E373-49A0-83C5-C020A52D990E,,
499,B8EA5FF1-1BCF-4EF8-8FCD-21A393D33E78,,
500,20851821-A269-4C70-AFEA-DBA4BA6337EE,,
501,216030A7-5805-4606-B816-B23DC6EB4DE4,,
502,6313F9D8-FE05-49C7-B802-8091C5C68CB3,,
503,18EAB036-AF5D-4B35-83F9-F4BD33E8C226,,
504,48C17842-B446-43C9-B49D-07E53710582A,,
505,F65FC669-1959-4585-AD72-ADDF2B363368,,
506,B3325223-BE39-4B16-AA0D-A7512D6D2D6F,,
507,610384B7-4E0B-4E54-A439-66B31E40C026,,
508,88459B38-A08E-4214-9097-315053C7C815,,
509,8311BF4D-465F-47AA-ACAB-E937F2937BBD,,
510,9ADFBC2B-0BD1-4816-9332-761B29362178,,
511,493B3E3B-2FA2-4BD7-9049-87D1C7A91DC8,,
512,46545BFE-B09E-4653-A7B0-496FC4FCEE4D,,
513,C4672DD0-C16A-4495-8758-698BAD267F0E,,
514,7DE53151-1E54-4270-8F08-EB10928C85A9,,
515,7A7958C8-75BD-498B-9DFA-6415BAF2AC0D,,
516,94BCB46B-F231-4EBC-819B-5D31870427AF,,
517,FB91FB34-133D-4B4F-84E4-A7E4A3E7AB94,,
518,E339C76B-DE9C-4D0F-B472-178BBF3DD0DB,,
519,84E7CFBD-48E3-455B-85C8-768AEE1149AA,,
520,1CCBC82C-8B70-4C3A-859D-8C11AAD5D1BE,,
521,716FE663-23A1-4121-A60F-EC1C830B6163,,
522,99E85DD6-2DC7-4FEB-A460-6E0610F35ED8,,
523,C60D415C-5869-49BF-A90F-DE097A44B939,,
524,901371CB-A9FC-44E4-BC5F-283FBCDBEDD8,,
525,38869563-9B24-4F1C-86BB-7D84CC147A12,,
526,6613A378-056D-46AB-9C19-C2636ABFA4A3,,
527,FD435622-C81A-44A4-9D86-AF0BEFC2A298,,
528,FD21AC5A-D8D2-4131-A3A5-9E67430F0BC6,,
529,39559A19-339D-4C7D-BB70-C2B6BA097FC8,,
530,1EEE9780-4C72-4838-B874-5E8ED694A24D,,
531,54678751-CCE4-4372-86A1-FEF267278055,,
532,A16DCA4C-EABF-40A9-9362-12E834FA1E56,,
533,2295D289-9036-4C91-89ED-F0FE064B77E6,,
534,42E86E4B-467F-49E2-ADB2-3C8DD1160D26,,
535,F80C86D8-8EEA-41E6-9A96-A03C15220BEC,,
536,22FE84E4-04BD-4641-8858-9004AB9127C3,,
537,D698250C-1AEE-4A09-9887-9CA51151B42C,,
538,766FBEF1-34B4-42FA-AD1D-49280A3C42AD,,
539,BC5A5C22-4FCD-4377-B122-952D68D6C320,,
540,08E2032F-E452-4AD1-936D-C64371FFAD37,,
541,40A56349-8884-485F-9C35-14C10F3FEC2F,,
542,C1038851-39EF-4754-B924-49B26259A2EB,,
543,6B668D19-0F05-4604-8590-FBA41796513F,,
544,46E8D524-71C1-46EE-A112-C78F8EE23629,,
545,50CFBF95-77C4-4DDD-8D7E-251F21BF69A8,,
546,1D4AAEE9-DDF3-4DD3-A676-06ED40B6499E,,
547,12B677AF-2314-490B-BFBF-1577D1D41AD3,,
548,A74FB496-F110-4EDB-A86F-BAD74E505E23,,
549,62E9BF39-9088-411A-BB61-B6054446F00B,,
550,A62F52DC-808F-4BDB-A6F4-7D0B0632F4E7,,
551,5EBAB5AF-6CAC-4A72-AC10-79C1386240A1,,
552,4D37F63A-4689-4AD8-AD6A-473AF9BF0430,,
553,9F97E1FA-25CC-40AA-906F-ED9F92DAA6ED,,
554,4EE431E4-46E9-4FFE-B41B-37B86AE54074,,
555,E600E6F2-D9B7-4A87-96E3-1D3AE904E4D4,,
556,EE8423BD-EC11-4C05-8366-9A03FA48C834,,
557,DFA9BE73-72AC-412D-8273-74D668DA6B10,,
558,844711BA-C848-484A-B538-F4675F3F0AF8,,
559,BBBB1BB3-A1D9-4578-89D8-F796EB65ABF3,,
560,76A11527-5436-4862-95EE-7CE07D9774C2,,
561,CC3ADE61-30CF-4592-B0D6-23C668D34675,,
562,491898C2-EF7E-4A7C-A0D2-0D6C982E6BE6,,
563,A1811E70-8B50-4484-A0AD-1EFFED18352A,,
564,71F25351-8B57-4D08-838B-94A0C936CD87,,
565,BB40DE78-61DE-47B1-9DDE-0D624EC3644E,,
566,631ECB01-9DD6-424B-B4EA-A7856E7F01FC,,
567,765E8641-66CE-49E4-9B96-7DF3764DE99E,,
568,BE2047ED-257B-4B85-82DB-3B3F20F4C4B9,,
569,33FF03B0-4CFD-47A0-87FA-CDF4C79F5D8E,,
570,04347B24-6732-447A-9540-2067B1538FC7,,
571,E0522D1D-64D6-42BF-8E7A-FE0C14B3DD7E,,
572,DFC91F17-30B3-4B23-8C50-E63984EF9A12,,
573,272B8658-8219-4954-9EFC-6C37788E3EEE,,
574,975F2279-1D3E-44A6-A617-B67E92E37128,,
575,EE8144BA-7A47-4991-B757-EAAEEE6EFFD3,,
576,0B39739D-02F4-4C1B-BCA1-1F0EF3CD85F0,,
577,65CF1D6E-6B7A-4F39-A931-448B7D3F8246,,
578,1C77DE7E-C2F4-4AEE-9C29-3F4F39ED3FB8,,
579,5CCC735E-FA11-4AAD-80C8-23E365253AC0,,
580,6D91DBEF-DE81-4BFC-8B94-D0B87EFAEF1A,,
581,BBE869EC-1206-4946-9F8D-D03FB30C8561,,
582,682C1DBE-E20A-448A-89E8-EF47001E31F8,,
583,46F4CF58-9CAF-488D-B5A1-33F81D876B43,,
584,626643DA-5809-4443-B297-8553BA5431E8,,
585,41152145-8C13-4909-96CD-C1E2F727B909,,
586,E45E1E75-50B7-4044-9997-2A39F3D53470,,
587,89136DD7-A738-49A1-AB0E-8AA0E4FDD1D9,,
588,88EE2BF7-B0BF-44D3-B088-95038F955A63,,
589,C44E89BA-E5FA-40FA-8EAA-01DCCB2345DD,,
590,1F36D11A-0989-4B39-8F64-2C484434436E,,
591,6F0FA258-0EDC-414E-90B0-F3DAE2595572,,
592,D37FA970-4E2E-436F-AF94-2F37C10A3B3A,,
593,5C53A913-F5C9-48FA-B377-E9000D1BEA74,,
